"","IDLink","Title","Headline","Source","Topic","PublishDate","SentimentTitle","SentimentHeadline","Facebook","GooglePlus","LinkedIn","status","Hour"
"312",32551,"Chinese economy under pressure but data shows activity pickup ...","At the same briefing, China's Vice Premier Zhang Gaoli said the country's economy still faced downward pressure but that recent data pointed","CNBC","economy","2016-03-20 09:00:38",-0.0416666666666667,-0.0901026836979068,24,2,3,"private",9
"313",23352,"7.6% growth significant, no need to be sceptical: Shaktikanta Das","NEW DELHI: Economic Affairs Secretary Shaktikanta Das today said the 7.6 per cent GDP growth is &quot;significant&quot; amid the global turmoil and","Economic Times","economy","2016-02-09 17:28:29",-0.45625,-0.21285846434993,13,0,0,"private",17
"314",48508,"As Jobs Vanish, Forgetting What Government Is For","The new industrial economy at the turn of the last century created jobs that were generally more productive and better paid than those it left","New York Times","economy","2016-05-10 14:00:20",-0.154679608384557,0.131791666666667,997,13,235,"private",14
"315",96585,"MRFF 'Jesus is Commander-in-Chief' Billboard Rejected For Obama ...","Military Religious Freedom Foundation president Mikey Weinstein says an advertising company, which this Friday abruptly rejected his","Daily Caller","obama","2016-05-15 04:25:14",0,0.0303169531295416,23,0,0,"private",4
"316",95011,"Russia's 'Obama' ice cream deepens chilly relations with US","MOSCOW """""" A Russian company is trying to cash in on chilly relations between Moscow and Washington by releasing an ice cream called","New York Post","obama","2016-05-06 22:35:12",-0.166666666666667,-0.373101253622318,1052,28,14,"private",22
"317",21635,"US Bank CEO on Economy, Interest Rates, Vanishing Branches","Davis recently spoke with The Associated Press about his take on the economy, the Federal Reserve's decision to raise interest rates, and what","ABC News","economy","2016-02-02 16:20:22",0.166666666666667,0.129481659062386,8,0,85,"private",16
"318",5678,"Expert views - India's economic growth accelerates to 7.4 percent in ...","&quot;This suggests still a fairly tepid performance in the economy although some of the gains are essentially due to value addition, low commodity","Reuters","economy","2015-11-30 18:08:13",-0.166666666666667,0.258192743224913,24,0,0,"private",18
"319",96995,"Top Cuba Diplomat: Obama Trip Positive, Created Mo","President Barack Obama's trip to Cuba advanced the normalization of relations between the Cold War foes and created momentum for more","ABC News","obama","2016-05-17 01:51:21",0.0294627825494397,0.0630786088963416,15,0,4,"private",1
"320",91044,"Sept. 11 families criticize Obama opposition to Saudi probe","On the eve of President Obama's trip to Saudi Arabia, families of victims of the 9/11 terrorist attacks urged the president Monday to push the","Washington Times","obama","2016-04-19 00:35:09",-0.198873782208716,-0.0297681045129899,33,0,2,"private",0
"321",95744,"Obama weighs historic decision on whether to lift Vietnam arms ban","One major factor in Obama's decision will be whether Vietnam will move Obama eased the ban on lethal arms sales to Vietnam in October","Reuters","obama","2016-05-10 01:37:13",0.085846980053391,0,94,5,21,"private",1
"322",92898,"Trump calls American foreign policy under Obama 'total disaster'","WASHINGTON """""" Having declared himself the presumptive Republican presidential nominee the night before, Donald Trump sought to turn","USA TODAY","obama","2016-04-27 18:48:14",-0.0833333333333333,0.0454754296943124,127,13,8,"private",18
"323",81502,"Obama Heads to Wisconsin to Promote Successes of Affordable ...","WASHINGTON """""" On Thursday, President Obama will visit Wisconsin, the only state that used the Affordable Care Act to expand its Medicaid","New York Times","obama","2016-03-03 10:01:04",0,-0.0343996257524794,547,54,49,"private",10
"324",86288,"Along With President Obama, the 21st Century Visited Cuba","Cubans last week at a wireless hotspot set up on the outskirts of Havana. President Obama linked Internet access and hope. Credit Mauricio","New York Times","obama","2016-03-28 00:44:06",0.0416666666666667,0.112945307614249,204,3,30,"private",0
"325",36113,"Alaska's economy braces for oil winners and losers","In many ways, the Frontier State is a collection of regions and micro economies """""" each with its own constellation of employers and local price","CNBC","economy","2016-03-24 00:00:00",-0.0883883476483184,0,11,0,0,"private",0
"326",42119,"Presidential Debate Stage in Brooklyn Reflects Changing Economy","Alicia Glen, the deputy mayor for housing and economic development, at Building 77 in the Navy Yard. Credit Dave Sanders for The New York","New York Times","economy","2016-04-14 01:39:14",0.0441941738241592,0.0412684777821294,169,3,52,"private",1
"327",62278,"Santorum: Obama, Hillary created ISIS","Republican presidential candidate Rick Santorum says President Obama and Democratic presidential candidate Hillary Clinton bear","The Hill","obama","2015-11-14 00:00:00",0,-0.0645497224367903,-1,-1,-1,"private",0
"328",36234,"Belarus may raise pension age to boost economy - minister"," gradual stages, Social Security Minister Marianna Shchetkina said on Friday - a reform that would shore up its Soviet-style economy and help","Reuters","economy","2016-03-25 16:00:46",0.148657407407407,0.0229857022320893,0,0,0,"private",16
"329",70659,"Obama announces gun control executive action (full transcript)","Obama's emotional gun control speech in 90 seconds 01:40. 11:43 A.M. EST. THE PRESIDENT: Thank you. (Applause.) Thank you. Thank you","CNN","obama","2016-01-05 22:24:44",0.209922325664756,-0.121877108618736,86,0,0,"private",22
"330",70973,"Obama to Field Questions on Gun Debate in Live TV Forum","WASHINGTON """""" Two days after breaking down in tears while announcing executive actions on guns, President Obama will field questions","New York Times","obama","2016-01-07 17:04:43",0.224039679651533,0.0739029330202825,425,6,45,"private",17
"331",66239,"Obama's Favorite Moment Was Rainbow Lit White House","President Obama's favorite moment of 2015? Sitting in the rainbow lit White House while a crowd of people gathered outside to celebrate the","Breitbart News","obama","2015-12-09 19:24:40",-0.063836028857119,-0.118444842419784,3166,1,1,"private",19
"332",24190,"Americans Spending Through Market Slump Bodes Well for Economy","Officials have said future increases will depend on economic data. Though the University of Michigan report's gauge of current conditions fell to","Bloomberg","economy","2016-02-12 16:43:22",0.0419372925839593,0.039975134316677,10,1,30,"private",16
"333",6888,"Microsoft explains how its augmented reality headset HoloLens is ...","Leaked documents from Microsoft explain how to use its augmented reality headset HoloLens. The set of videos and written instructions show how a user would","Business Insider","microsoft","2015-12-04 11:40:19",0,0.0386180555555556,4,0,0,"private",11
"334",2239,"Japanese Economy Contracts Again","Japan’s economy shrank again in the third quarter, entering a second technical recession in two years. ","The Wall Street Journal","economy","2015-11-16 02:04:00",0,-0.121267812518166,467,0,44,"private",2
"335",97284,"Obama's War on Inequality","Each tells you a lot about both what President Obama has accomplished and the stakes in this year's election. One of those stories, I'm sorry to","New York Times","obama","2016-05-20 08:55:28",-0.0625,0.0858008091229555,1911,64,146,"private",8
"336",21985,"Microsoft recalls 2.3 mln power cords sold with Surface Pro tablets","The U.S. Consumer Product Safety Commission said Microsoft Corp was recalling about 2.25 million AC power cords, less than a week after Apple Inc said it was recalling AC wall plug adapters due to a shock ","Reuters via Yahoo! Finance","microsoft","2016-02-02 08:01:00",0.0790569415042095,-0.0071180555555555,0,0,0,"private",8
"337",75145,"Bernie Sanders's supporters ignore what we learned from Obama","DES MOINES. The sobering reality of Barack Obama's presidency has been the difficulty of achieving the change that he promised.","Washington Post","obama","2016-01-30 00:29:30",0.0520833333333333,-0.0025621612242185,756,10,0,"private",0
"338",92747,"GOP Senate Candidate Says Obama's Supreme Court Pick ...","The Florida lawmaker also said if he were in the Senate now, he would meet with Obama's pick, Merrick Garland. """"""Of course,"""""" he said.","Huffington Post","obama","2016-04-26 15:55:11",0.276213586400995,-0.0510310363079829,80,0,4,"private",15
"339",92886,"CLIFFORD MAY: Obama wants Iran, Saudi Arabia to share ...","Barack Obama last week visited Saudi Arabia, an unusual nation with which the United States has had a relationship that can be accurately","Washington Times","obama","2016-04-27 01:55:14",0.0416666666666667,-0.0564726538071243,16,0,0,"private",1
"340",46240,"Anemic Wage Growth Restraining Economy","Years of solid job gains are failing to produce a breakout in wages, suppressing the spark needed for a sustained pickup in economic growth.","Wall Street Journal","economy","2016-04-29 20:10:14",-0.223606797749979,-0.175950760603566,1191,6,587,"private",20
"341",35860,"Singapore's Economy Expected to Expand 1% to 3% in 2016","Singapore's economy is expected to expand 1 percent to 3 percent in fiscal year 2016, Finance Minister Heng Swee Keat announced. ","Bloomberg","economy","2016-03-24 00:59:00",0.0341217927022219,0.0212786762857063,17,1,0,"private",0
"342",2356,"Will Euro Zone Economy Remain Resilient After Attacks?","Maisonneuve Global Advisors Founder Virginie Maisonneuve discusses her outlook foir the economy and markets in the wake of the Paris","Bloomberg","economy","2015-11-16 17:06:11",0,0.0209631372890605,1,0,0,"private",17
"343",16613,"MarketsGerman consumers help economy expand 1.7% in 2015","Germany's economy grew last year by 1.7 per cent, in line with forecasts, thanks to growing consumption fuelled by low unemployment and","Financial Times","economy","2016-01-14 09:32:18",0.121907475624626,-0.502355768147441,1,0,0,"private",9
"344",75988,"Obama's new pardon attorney inherits historic backlog of clemency ...","He also inherits an unprecedented backlog of clemency applications fueled by the Obama administration's 2014 clemency initiative. Under that","USA TODAY","obama","2016-02-03 19:54:31",-0.048611111111111,0.058925565098879,8,0,0,"private",19
"345",45434,"Is Political Uncertainty Impacting the US Economy?","Scott Wren, senior global equity strategist at Wells Fargo Investment Institute, discusses the impact of the political uncertainty on the markets,","Bloomberg","economy","2016-04-27 01:29:53",0,0.0477351634891233,1,0,4,"private",1
"346",7399,"Economists trim forecast on economy, but expect higher pay","Economists trim forecast on economy, but expect higher pay Further out, two-thirds of those surveyed expect potential economic growth","Economic Times","economy","2015-12-07 05:18:24",0.285520833333333,0.0115996026332802,5,0,0,"private",5
"347",86927,"Obama Shortens Prison Sentences for 61 Drug Offenders","The commutations bring to 248 the number of inmates whose sentences Obama has commuted. The White House says that's more than the","ABC News","obama","2016-03-30 16:06:07",-0.0472455591261534,-0.175786633801216,416,1,0,"private",16
"348",79440,"Here's What Most Americans Think About An Obama SCOTUS ...","U.S. President Barack Obama delivers remarks at the University of Nebraska Omaha arena in Omaha, Nebraska, in this file photo dated","Daily Caller","obama","2016-02-22 22:55:03",0.0625,0,9,3,0,"private",22
"349",2596,"Japan economy doing OK, at least in working population terms ...","The good news about Japan is that its economy is doing OK, in absolute terms, given the number of working-age people who live there.","Reuters","economy","2015-11-17 14:50:10",0.0691748238161833,0.287673611111111,9,1,0,"private",14
"350",100712,"GOP: Obama endorsement undercuts Clinton FBI probe","President Barack Obama has guaranteed that the FBI's investigation into his former secretary of state's private email server will be carried out","Politico","obama","2016-06-10 00:35:42",0.0590569489076918,-0.0266500895444513,139,9,1,"private",0
"351",10484,"BOJ Surprise Jolts Japan Markets","Japan’s surprise, albeit modest, measures to boost its economy jolted markets Friday—ultimately sending shares lower, bonds higher and pushing the yen marginally stronger. ","The Wall Street Journal","economy","2015-12-18 02:31:00",-0.0372677996249965,-0.254166666666667,4,0,0,"private",2
"352",21294,"COLUMN-US economy slows sharply as oil and gas slump deepens ...","LONDON, Feb 1 The U.S. economy eked out anaemic growth in the final three months of 2015, and the struggling performance of the oil and","Reuters","economy","2016-02-01 14:40:21",-0.0471111475902756,-0.299807338309399,0,0,0,"private",14
"353",57935,"Yellen’s Got Data on Her Side If Congress Quizzes on the Economy","In an election year when dissatisfaction about the economy has been at the heart of presidential campaigns, Federal Reserve Chair Janet Yellen will probably face a grilling about the shortcomings of monetary policy when she testifies before Senate and House lawmakers in Washington Tuesday and Wednesday. ","Bloomberg","economy","2016-06-20 10:32:00",0.0346687622640768,0.0737209780774486,5,0,3,"private",10
"354",24295,"Failure to climb back: Eurozone economy grows, but total output still ...","The 19-country eurozone, the core of Europe's economy, grew at an annual rate of 1.1 per cent in the last quarter of 2015. But total economic","Economic Times","economy","2016-02-13 08:47:27",0.228264727014788,-0.0807991408209728,6,0,0,"private",8
"355",76932,"Your Tuesday Briefing: New Hampshire Primary, Obama's Budget ...","President Obama submits his final budget proposal to Congress today. The $4 trillion plan includes $7.5 billion to escalate the fight against","New York Times","obama","2016-02-09 11:25:30",-0.051559869461519,-0.167705098312484,69,3,0,"private",11
"356",92797,"Royals scramble to hide 'Negro' art plaque ahead of Obama visit","Before the Obamas visited (above), the Royal Family scrambled to hide the word &quot;negro&quot; on a painting (background). Photo: Getty Images","New York Post","obama","2016-04-27 03:33:11",0.0303605173359552,0.066608771157121,39,4,0,"private",3
"357",57553,"Farhad's and Mike's Week in Tech: That Business of Microsoft ...","A Chinese taxi driver using the Didi Chuxing smartphone app in Beijing. The company raised more than $7 billion this week. Credit European","New York Times","microsoft","2016-06-18 14:40:13",0,0.0199875671583385,104,7,645,"private",14
"358",70894,"Cruz: Obama is 'not telling the truth' about guns","Ted Cruz, who is working to solidify his lead in the crucial early voting state, on Wednesday accused President Barack Obama of wanting to","CNN","obama","2016-01-07 12:04:43",0.166666666666667,0.0574099158464807,408,12,0,"private",12
"359",28306,"Microsoft Got 14 Data Requests on Paris Suspects, Smith Says","Microsoft Corp. received 14 “lawful&quot; requests for data related to terrorist suspects, some at large in France and Belgium, after the Paris attacks in November and the company responded within 30 minutes on average, President Brad Smith said. ","Bloomberg","microsoft","2016-03-01 10:56:00",0.0416666666666667,0,4,0,29,"private",10
"360",59880,"U.K. Consumers Brace for Brexit Hit as Concern Grows for Economy","“Concerns over the future of the economy, personal finances and rising costs of living are likely to choke-off consumer confidence and","Bloomberg","economy","2016-06-29 06:16:05",-0.0591383088232429,0.0888336318148377,-1,0,2,"private",6
"361",103642,"Obama: Prayers Are With People of Turkey After Attack","U.S. President Barack Obama comments on the three bombings at Istanbul's main international airport. He speaks during a news conference","Bloomberg","obama","2016-06-29 20:49:12",-0.0833333333333333,-0.0545544725589981,2,0,0,"private",20
"362",6431,"Yellen Signals Confidence in Economy Ahead of Fed Meeting","Federal Reserve Chair Janet Yellen speaks about the outlook for the U.S. economy, inflation and monetary policy. She speaks at the Economic","Bloomberg","economy","2015-12-02 20:27:15",0.125,0.130321508785672,9,0,0,"private",20
"363",67872,"Obama meets privately in San Bernardino with terror victims' families","Displaying a quieter and more discreet expression of national grief that's becoming a hallmark of his presidency, President Obama met","USA TODAY","obama","2015-12-19 08:04:39",-0.237170824512628,-0.145344418537486,201,34,7,"private",8
"364",9339,"Some signs China economy stabilising while U.S., Britain weaken - OECD","The Paris-based OECD's leading indicator, which is supposed to capture turning points in the economy, pointed broadly to stable growth rates, notably in the euro zone, where France stood out with further signals of strengthening growth. &quot;Amongst the major emerging economies, tentative signs of stabilisation are emerging in China as well as in Brazil, while firming growth is anticipated in India ","Reuters via Yahoo! Finance","economy","2015-12-08 03:03:00",0.280573056759863,-0.133760130541889,-1,-1,-1,"private",3
"365",92171,"Obama Admits His Daughters Helped Change His Position On ...","President Barack Obama revealed on Saturday that his children helped him understand why embracing civil unions was not the same as","Huffington Post","obama","2016-04-23 18:15:11",0.0170138888888889,0.0750123997686224,1908,31,23,"private",18
"366",74603,"Guess Who's Left Out Of Obama's New Retirement Proposal?","And while many younger workers may be jumping joyously over President Obama's soon-to-be proposed retirement plan changes, we who","Huffington Post","obama","2016-01-26 21:05:30",0,0.0545544725589981,0,0,0,"private",21
"367",78515,"Sanders' Economic Plan Torn Apart By Former Clinton, Obama ...","All four were appointed as CEA chair by either former President Bill Clinton or President Barack Obama. The letter echoes similar arguments","Huffington Post","obama","2016-02-17 18:55:03",-0.541666666666667,0,678,76,18,"private",18
"368",423,"Microsoft Cortana went 13-1 last week picking NFL games - here's ...","Microsoft Cortana """""" the virtual assistant that picks the outright winner of every NFL game on Bing """""" had its best week of the season, correctly","Business Insider","microsoft","2015-11-05 00:00:00",-0.0902777777777777,0.106314658974964,-1,-1,-1,"private",0
"369",91078,"Obama's Gulf Abandonment Issues","President Obama might be in for a frosty reception when he heads to Riyadh on April 21 for a Gulf Cooperation Council summit meeting, after","Huffington Post","obama","2016-04-19 09:15:10",-0.25,-0.102062072615966,6,0,0,"private",9
"370",84488,"Obama letter among first direct mail to Cuba in more than 50 years","The first direct U.S. mail service to Cuba in more than 50 years this week included a personal letter from President Obama to a 76-year-old","USA TODAY","obama","2016-03-17 15:55:05",0.315738428463077,0.116443955238297,218,1,4,"private",15
"371",83817,"Obama Reverses Course on Drilling Off Southeast Coast","The Obama administration is expected to withdraw its plan to permit oil and gas drilling off the southeast Atlantic coast, yielding to an","New York Times","obama","2016-03-15 02:51:06",-0.152224376505437,-0.115841341142819,2402,1,137,"private",2
"372",13727,"Microsoft signed a deal that could bring its virtual assistant to 50 ...","Microsoft has expanded its partnership with Cyanogen, the maker of a popular version of Android, to integrate Cortana, the Siri-like virtual assistant, more deeply","Business Insider","microsoft","2016-01-04 11:12:24",-0.226133508433323,-0.025,4,7,67,"private",11
"373",35675,"One big way Google trails Amazon and Microsoft","Google trails Amazon Microsoft in cloud computing, but VMware co-founder Diane Green hopes help the search leader catch the competition. ","CNBC","microsoft","2016-03-23 07:24:00",-0.0460355977334991,-0.0381199377005999,0,0,0,"private",7
"374",56633,"LinkedIn Cash From Microsoft Means Big Taxes For Founders ...","LinkedIn shareholders can start counting their heady cash payday from Microsoft's $26.2 billion cash buyout, its biggest to date. It is a rich deal","Forbes","microsoft","2016-06-14 14:00:13",0.0399305555555557,-0.177020049433871,-1,3,19,"private",14
"375",24443,"India's GDP numbers dependable; rigging not possible: Kaushik Basu","Basu, former Chief Economic Advisor, also said a small slippage in the government's fiscal deficit target would be fine in the current economic","Economic Times","economy","2016-02-13 00:00:00",-0.25,-0.234578715814209,144,1,13,"private",0
"376",60499,"Fed's Fischer watching how quickly Brexit unfolds: CNBC","The U.S. economy has shown signs of improvement in recent weeks but the Federal Reserve expects it will take some time before it can assess the impact of Britain's vote to leave the European Union, Fed Vice Chair Stanley Fischer said on Friday. A June 3 report showing a sharp slowdown in hiring during May and the risks around Britain's June 23 Brexit vote have raised concerns at the Fed over ","Reuters via Yahoo! Finance","economy","2016-07-01 08:08:00",0,0.154134689412081,-1,0,0,"private",8
"377",91703,"Obama-Trudeau Methane Pact May Have Saved America From ...","U.S. President Barack Obama, right, shakes hands with Justin Trudeau, Canada's prime minister, during a welcoming ceremony on the South","Forbes","obama","2016-04-22 05:15:10",-0.145833333333333,0.157903536980475,31,1,10,"private",5
"378",27492,"Why is there lack of transparency in China's official economic data?","BEIJING: With economic growth slowing and China's stock markets in turmoil, the Communist Party and central government are starting to","Economic Times","economy","2016-02-27 11:00:29",0,-0.195655948031232,4,1,1,"private",11
"379",24660,"China's Bad Loans Rise to Highest in a Decade as Economy Slows","Soured loans at Chinese commercial banks rose to the highest level since June 2006 as the nation's economic expansion slowed to the","Bloomberg","economy","2016-02-15 13:42:22",-0.145226176130088,-0.402339235122611,315,15,178,"private",13
"380",100425,"Clinton campaign hoping for Obama endorsement 'soon'","Obama congratulated Clinton in a phone call after her speech Tuesday night in &quot;An endorsement from President Obama would be very, very","Politico","obama","2016-06-08 12:55:41",0,0.084817581968008,16,1,0,"private",12
"381",27528,"Warren Buffett: US economy isn't as bad as 2016 candidates say","Billionaire investor Warren Buffett says he's sick and tired of presidential candidates making bleak statements about the U.S. economy.","The Hill","economy","2016-02-27 16:49:26",0.194267644182708,0.0978279740156158,428,0,2,"private",16
"382",8152,"Dem lawmaker: Don't rush on-demand economy crackdown","Sen. Mark Warner on Wednesday warned against rushing legislation ensuring benefits for workers in the """"""on-demand economy,"""""" a departure","The Hill","economy","2015-12-09 17:20:20",0.0322249184134494,0.00698771242968684,1,0,0,"private",17
"383",101131,"Politics|Donald Trump Assails Obama's Antiterror Efforts After ...","The presumptive Republican presidential nominee assailed both President Obama and Hillary Clinton, accusing them of failing to understand","New York Times","obama","2016-06-13 16:33:44",0,-0.0368284781867994,1603,27,64,"private",16
"384",87131,"Obama, Asian leaders to huddle on North Korea nuclear threat","President Barack Obama, the summit's host, will also seek to smooth over tensions with China over cybersecurity and maritime disputes as he","Washington Post","obama","2016-03-31 08:55:07",-0.0494105884401309,0.133250447722257,23,4,4,"private",8
"385",5728,"The As-A-Service Economy Is Untapped","Companies need to find new ways to increase value by leveraging technologies including cloud, automation, analytics, artificial intelligence","Forbes","economy","2015-11-30 20:47:12",0,-0.143017256958737,7,3,40,"private",20
"386",28730,"GLOBAL ECONOMY-Businesses struggled from Asia to Europe in ...","But it is assessing how much slowing global growth, tightening financial conditions and lower inflation expectations will affect the U.S. economy","Reuters","economy","2016-03-03 11:39:27",0,-0.145746378597544,28,0,0,"private",11
"387",44547,"China's Political Turmoil Worsening, Affecting The Economy","On the 15th of this month, the premier of China made inspection visits of Tsinghua and Peking Universities in Beijing. Now the talk in the","Forbes","economy","2016-04-24 06:01:16",-0.28347335475692,0.18125,-1,-1,-1,"private",6
"388",18433,"Russian Economy Stumbles as Stocks and Oil Prices Fall","The rout in global stock markets and the plunge in oil prices are shaking Russia's economy, already wobbly from being cut off from Western","New York Times","economy","2016-01-21 13:11:23",-0.108487654320988,0.00418604929351754,63,2,297,"private",13
"389",22964,"GDP is a better indicator of the economy than GVA, says Shanti ...","In a chat with ET Now, Shanti Ekambaram, Kotak Mahindra Bank, points out that the whole private investment cycle is still going nowhere.","Economic Times","economy","2016-02-08 08:20:21",0.0432010357674877,-0.0294774841300924,1,0,1,"private",8
"390",96517,"Texas Lt. Gov. accuses Obama of 'blackmail' on transgender ...","A top Texas official said the state will not yield to &quot;blackmail&quot; from President Barack Obama, after the administration on Friday released a","Politico","obama","2016-05-13 00:00:00",0.0416666666666667,-0.2375,643,15,2,"private",0
"391",14371,"EconomyEurozone economy ended 2015 'on solid footing'","The eurozone economy as a whole ended 2015 on a positive note, final readings of the closely-watched purchasing managers' index surveys","Financial Times","economy","2016-01-06 09:13:17",-0.0510310363079829,-0.0416735554270124,0,0,0,"private",9
"392",3673,"Google + Microsoft + Amazon = Cloud Burst","Amazon, Microsoft and Google are commonly classed as Amazon and Microsoft sell cloud-based services to businesses, and these offerings","Wall Street Journal","microsoft","2015-10-23 00:00:00",-0.313282440597627,-0.0838525491562421,-1,-1,-1,"private",0
"393",85362,"In Cuba, Obama Briefed on Brussels Attacks","President Barack Obama, traveling in Cuba, was briefed Tuesday morning on the Brussels attacks that killed dozens of people. The White","ABC News","obama","2016-03-22 11:55:06",0.0472455591261534,-0.0121232161242219,36,0,0,"private",11
"394",67790,"Obama Isn't 'Wild About' U.S. Spending Plan Even as He Signs","President Barack Obama said a spending plan for the U.S. government that includes $680 billion in tax breaks isn’t exactly what he wanted, but praised Republican House Speaker Paul Ryan for a deal that will allow him to work with Congress on new policies. ","Bloomberg","obama","2015-12-18 14:03:00",-0.04721041263686,0.0508550182382765,10,0,2,"private",14
"395",23845,"Microsoft's new iPhone app thinks my annoying cat is 70 percent dog","Thankfully, Microsoft has just created an iPhone app to help everyone identify breeds of dogs based on just a photo. Concerned about my","The Verge","microsoft","2016-02-11 14:01:29",-0.138192699598142,0.15204176024995,54,28,3,"private",14
"396",64926,"Cruz slams Obama's expeditionary force for Iraq","Texas Sen. Ted Cruz criticized the White House's announcement to send a new special operations force to Iraq and Syria to fight the Islamic","Politico","obama","2015-12-02 12:04:38",0.0472455591261534,-0.143170407419619,523,0,0,"private",12
"397",87707,"Obama Acknowledges Civilian Deaths by US Drones","President Barack Obama is acknowledging that &quot;civilians have been killed that shouldn't have been&quot; in past U.S. drone strikes, but says the","ABC News","obama","2016-04-01 23:42:07",-0.188982236504614,-0.025,2,0,0,"private",23
"398",1264,"Alibaba Tops Singles' Day Sales Record Despite Slowing China ...","They add to a string of positive notes from China's consumer sector at a time when its overall economy is showing further signs of weakening.","Wall Street Journal","economy","2015-11-11 16:40:11",0.414351851851852,0.0145833333333334,416,13,246,"private",16
"399",7626,"Sharing Economy -- What Are We Really Sharing?","If you have not been caught in the whirlwind of sharing economy, chances are that you were living in a cave. Though cave renting is quite","Huffington Post","economy","2015-12-07 21:26:16",0,-0.111336764219073,17,1,12,"private",21
"400",72045,"Obama's legacy is at stake","Sreedhar Potarazu, an ophthalmologist and entrepreneur, is the founder of Enziime, a software company focused on providing data science","CNN","obama","2016-01-12 21:24:46",0,-0.0573539334676404,30489,0,0,"private",21
