,IDLink,Title,Headline,sentiment,episodic,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn,status,Hour
327,95170,President Obama weighs in on Metro woes,President Obama on Friday cited the Washington region's Metro system as an example of the nation's crumbling infrastructure and called on,,,Washington Post,obama,5/6/16 19:35,0.047245559,0,6,0,15,private,19
328,25897,"Economy, Heroin Addiction Top Agenda for Governors Meeting",The agenda for Saturday's meeting includes discussions about the state of the economy and the ways states are responding to the heroin,,,ABC News,economy,2/20/16 14:12,-0.011048543,0.106600358,10,0,0,private,14
329,76007,"Bernie Sanders, Hillary Clinton fight to claim Obama's legacy","Adel, Iowa (CNN) Hillary Clinton and Bernie Sanders agree on one thing: They each believe they're the best positioned to carry on President",,,CNN,obama,1/27/16 0:00,-0.083333333,0.14335366,-1,-1,-1,private,0
330,41498,South Korea woos economy class golf lovers in image makeover,Inside a 109-page document published last month that outlined efforts to boost a plodding economy were a series of micro-measures dedicated,,,Reuters,economy,4/12/16 0:03,0.158113883,-0.164342219,0,0,0,private,0
331,77312,Bush: Trump would be worse than Obama,"""""""Let's don't go from incompetent, Barack Obama, to crazy, which is about two of the people on our side,"""""" Graham said in introducing Bush.",,,Politico,obama,2/10/16 23:15,-0.45842891,-0.012757759,525,14,0,private,23
332,43508,Boston Fed Pres. Envisions Much Healthier Economy,"On &quot;Morning Must Read,&quot; Bloomberg's Tom Keene recaps the op-ed pieces and analyst notes that provide insight into today's headlines.",,,Bloomberg,economy,4/19/16 13:02,0.216699631,0.045612528,0,0,0,private,13
333,23281,Dubai to press ahead with world's largest mall as Gulf economy slows,"Oil makes little direct contribution to Dubai's economy, but its drop has dampened consumer and investor confidence in the Gulf's financial and",,,Reuters,economy,2/9/16 12:46,0.004009377,-0.035533453,1,0,5,private,12
334,81023,Obama to Make Case to G.O.P. Senators to Fill Supreme Court Seat,President Obama is to confer with Republicans on Tuesday about nominating a successor to Justice Antonin Scalia. But it might be a very short meeting. ,,,New York Times,obama,3/1/16 3:02,0.267706677,-0.1026,551,0,0,private,3
335,69996,Extremism and democratization are key focus for Obama's final year,"HONOLULU """""" President Obama will seek to consolidate his foreign-policy legacy this year by traveling widely and working with allies to",,,Washington Post,obama,1/3/16 0:21,-0.167996001,-0.054554473,23,2,3,private,0
336,67872,Obama meets privately in San Bernardino with terror victims' families,"Displaying a quieter and more discreet expression of national grief that's becoming a hallmark of his presidency, President Obama met",,,USA TODAY,obama,12/19/15 8:04,-0.237170825,-0.145344419,201,34,7,private,8
337,21246,Microsoft is experimenting with underwater data centers,The company started exploring the idea in 2013 after Microsoft data center employees wrote a white paper about the concept (one of the,,,The Verge,microsoft,2/1/16 12:28,0,0.068105784,1202,234,1113,private,12
338,63945,Obama says US is safe as millions set off on Thanksgiving travel,"In his statement, Obama tried to allay Americans' concerns. To underscore Obama's message, his Homeland Security Secretary Jeh Johnson",,,Reuters,obama,11/26/15 0:00,-0.006655566,-0.019715415,151,11,7,private,0
339,75530,"18 Emails Exchanged Between Obama and Hillary Clinton, Obama ...","The State Department said Friday 18 emails exchanged between Hillary Clinton and President Obama """""" that were sent through Clinton's",,,Breitbart News,obama,2/1/16 16:45,-0.088388348,0.058925565,4410,21,2,private,16
340,64653,Meet the teen suing Obama over climate change,"CNN's John D. Sutter spoke to Xiuhtezcatl Tonatiuh, a 15-year-old climate change activist who has filed suit against the Obama administration",,,CNN,obama,11/30/15 19:44,0.062240128,0.000518196,6,0,1,private,19
341,64882,Brown Pledges California's Help for Obama Paris Climate Summit ...,As President Obama departs Paris still lacking Republican congressional support for an emerging multi-national treaty obliging the United,,,Bloomberg,obama,12/2/15 3:04,0.069444444,-0.269017259,38,1,0,private,3
342,21635,"US Bank CEO on Economy, Interest Rates, Vanishing Branches","Davis recently spoke with The Associated Press about his take on the economy, the Federal Reserve's decision to raise interest rates, and what",,,ABC News,economy,2/2/16 16:20,0.166666667,0.129481659,8,0,85,private,16
343,2378,This part of the economy is clearly in recession,"Manufacturing and corporate profits are both in recession mode, even though the rest of the U.S. economy continues to limp along. The latest",,,CNBC,economy,11/16/15 18:31,0.048611111,-0.037103816,129,13,38,private,18
344,73509,Loretta Lynch defends Obama gun actions,"Attorney General Loretta Lynch on Wednesday defended President Barack Obama's latest round of executive actions to rein in gun violence,",,,Politico,obama,1/20/16 16:01,0,0.013975425,16,1,0,private,16
345,57878,Daily Report: Airbnb and Social Control in the Sharing Economy,It is the kind of thing that has helped ease discrimination by hotels and real estate brokers — Airbnb's old-economy counterparts. For its part,,,New York Times,economy,6/20/16 14:45,0,-0.078672848,72,7,562,private,14
346,69881,Obama Ready to Act Alone on Gun Control,"President Barack Obama, who has bypassed a reluctant Congress on issues ranging from immigration to climate change, is preparing to take executive action on gun control, including expanding background checks on buyers. ",,,The Wall Street Journal,obama,1/1/16 16:41,0.132582521,0.071263105,326,0,0,private,16
347,69866,The First-Ever Raising of Palestine's Flag at the UN Is Our Moment ...,"Tomorrow, the Palestinian flag will be raised for the first time at the United Nations headquarters in New York and at other U.N. offices around",,,Huffington Post,palestine,9/29/15 0:00,0.0818568,0.194754218,-1,-1,-1,private,0
348,81010,Obama to Make Case to GOP Senators to Fill Supreme Court Seat,"WASHINGTON """""" President Obama is to confer in the Oval Office on Tuesday with Senator Mitch McConnell of Kentucky, the Republican",,,New York Times,obama,3/1/16 10:01,0.28915626,0.02795085,563,11,53,private,10
349,67790,Obama Isn't 'Wild About' U.S. Spending Plan Even as He Signs,"President Barack Obama said a spending plan for the U.S. government that includes $680 billion in tax breaks isn’t exactly what he wanted, but praised Republican House Speaker Paul Ryan for a deal that will allow him to work with Congress on new policies. ",,,Bloomberg,obama,12/18/15 14:03,-0.047210413,0.050855018,10,0,2,private,14
350,77937,Obama tells Putin to stop hitting opposition forces in Syria,"Rancho Mirage, California (CNN) President Barack Obama urged Russian President Vladimir Putin to end his air campaign against Syrian",,,CNN,obama,2/14/16 16:35,-0.266817178,-0.028676967,400,14,0,private,16
351,20369,Microsoft reports 10.1 pct fall in quarterly revenue,"Microsoft Corp reported a 10.1 percent fall in quarterly revenue on Thursday, squeezed by a strong dollar as well as a weak personal computer market that has reduced demand for the company's Windows operating ",,,Reuters via Yahoo! Finance,microsoft,1/28/16 13:18,-0.028522319,-0.26262728,0,0,0,private,13
352,46730,Microsoft Corporation's (MSFT) Quantum Break Problems Continue ...,The PC version of Microsoft Corporation's (NASDAQ:MSFT) Quantum Break has been riddled with issues and problems ever since release.,,,Daily Caller,microsoft,5/2/16 14:45,-0.015007798,0.010919786,1,1,0,private,14
353,72045,Obama's legacy is at stake,"Sreedhar Potarazu, an ophthalmologist and entrepreneur, is the founder of Enziime, a software company focused on providing data science",,,CNN,obama,1/12/16 21:24,0,-0.057353933,30489,0,0,private,21
354,1466,Kinect's Rapid Decline Schools Microsoft on How Not to Pitch ...,"Microsoft has a shiny new piece of hardware it promises will revolutionize the way people interact with technology. It's called HoloLens, and it",,,Bloomberg,microsoft,11/12/15 19:59,-0.368932394,0.047784553,11,1,24,private,19
355,95027,"Obama to Republicans: Like it or not, you're stuck with Trump","If Republican leaders won’t line up behind Donald Trump, President Obama is trying to lash them together himself. Obama seized on the deepening fracture between Republicans and likely nominee Trump on Friday, warning GOP leaders and voters alike that, like it or not, Trump is the face of the party ",,,Los Angeles Times,obama,5/6/16 16:13,-0.075377836,-0.191079886,112,0,0,private,16
356,82561,Obama nominee to lead ISIS war has concerns about strategy,"Critics of President Obama have questioned whether he has a strategy in the Middle East and against ISIS, lately pointing to the fact that the",,,The Hill,obama,3/9/16 15:59,0.079056942,-0.1375,10,1,13,private,15
357,74739,"After meeting, Sanders says Obama 'even-handed' in assessments ...","Washington (CNN) With the West Wing as his backdrop, Sen. Bernie Sanders on Wednesday declared President Barack Obama",,,CNN,obama,1/27/16 19:25,-0.041666667,0,723,77,11,private,19
358,26735,Weidmann Remains Upbeat on Economy as Inflation Risks Increase,"There are grounds to be positive about the economic outlook for Germany and the euro area even as the inflation outlook worsens, European",,,Bloomberg,economy,2/24/16 11:17,0.25,0.124457041,4,0,2,private,11
359,102388,President Obama to Award Vietnam Veteran Medal of Honor,President Barack Obama will award the nation's highest military honor for valor to a Vietnam War veteran credited with saving the lives of more,,,ABC News,obama,6/21/16 23:21,0.041666667,-0.04677845,7,0,1,private,23
360,3226,Microsoft's Impossible Smartphone Battle And The Trojan Alternative,Microsoft's steady roll-out of Windows 10 onto mobile devices continues this month as the Lumia 950 and Lumia 950XL reach reviewers and,,,Forbes,microsoft,11/19/15 16:45,0.121533978,-0.068193091,18,5,13,private,16
361,53215,What The Sharp Consumer Spending Revival Means For The ...,"A solid gain in consumer spending has improved the economic outlook for the second half of the year. In April, personal consumption",,,Forbes,economy,5/31/16 18:20,0,-0.02665009,10,0,11,private,18
362,75145,Bernie Sanders's supporters ignore what we learned from Obama,DES MOINES. The sobering reality of Barack Obama's presidency has been the difficulty of achieving the change that he promised.,,,Washington Post,obama,1/30/16 0:29,0.052083333,-0.002562161,756,10,0,private,0
363,1525,"Aussie Wealthy Investor Visas Benefit Fund Managers, Not Economy",Australia's investor visa program for high-net-worth individuals provides little or no economic benefit to the community outside of fund managers,,,Bloomberg,economy,11/13/15 1:07,-0.208333333,0.064848551,0,0,8,private,1
364,54661,What it's like to live in the world's fastest growing major economy,"The dual realities reflect both the excitement and the uncertainty wrapped up in India's impressive economic growth statistics, which Prime",,,Los Angeles Times,economy,6/6/16 18:54,0.178417271,0.183427451,31,2,12,private,18
365,7056,Paraguay's economy grows 2 pct in 3rd quarter -central bank,"Paraguay's economy expanded 2.0 percent in the third quarter of 2015 compared with the same period last year, led by a rise in farming and industrial output, the central bank said on Friday. The bank said ",,,Reuters via Yahoo! Finance,economy,12/4/15 14:50,0.125,-0.05416497,0,0,0,private,14
366,96585,MRFF 'Jesus is Commander-in-Chief' Billboard Rejected For Obama ...,"Military Religious Freedom Foundation president Mikey Weinstein says an advertising company, which this Friday abruptly rejected his",,,Daily Caller,obama,5/15/16 4:25,0,0.030316953,23,0,0,private,4
367,91708,"Obama’s last hurrah in Europe, but UK’s not happy",Barack Obama is in Europe for what could be his last trip to the region before his presidency ends in November following an U.S. election. ,,,CNBC,obama,4/21/16 22:53,-0.420859585,-0.038814652,0,0,0,private,22
368,39880,"Australia's booming education sector lures investors, boon to economy","Highlighting its growing clout in the wider economy, construction was a major driver of growth in the fourth quarter, helping offset a big drag",,,Reuters,economy,4/5/16 3:55,0.375,-0.120135565,3,0,26,private,3
369,342,Rivals Microsoft and Red Hat Reach Linux Deal,"Microsoft Corp. and Red Hat Inc., longtime rivals from conflicting camps of the software industry, plan to collaborate in the cloud. ",,,The Wall Street Journal,microsoft,11/4/15 5:00,-0.220970869,-0.180143415,-1,-1,-1,private,5
370,74799,Obama: &quot;We are all Jews&quot;,"U.S. President Barack Obama proclaims, ''we are all Jews'' and calls for fighting what he says is rising antisemitism around the world. Rough",,,Reuters,obama,1/28/16 3:25,0.188982237,0.126514444,15,1,0,private,3
371,80201,Obama in Florida Will Tout Benefits of Economic Stimulus,President Barack Obama is heading to Florida to tout the benefits of the massive economic stimulus bill he signed shortly after taking office seven years ago. ,,,New York Times,obama,2/26/16 1:48,0,0.110315326,0,0,0,private,1
372,74411,Obama to Focus on Expanding Access to Retirement Accounts,President Obama will make several proposals to expand access to retirement accounts in his final budget recommendation ,,,ABC News,obama,1/25/16 21:09,0.072916667,-0.096441596,2,0,0,private,21
373,90338,"Putin: Obama is a 'decent,' 'very responsible' man",Russian President Vladimir Putin praised President Barack Obama as a &quot;decent man&quot; on Thursday for admitting the worst mistake of his,,,Politico,obama,4/14/16 21:15,-0.083333333,-0.221003559,582,7,1,private,21
374,96995,"Top Cuba Diplomat: Obama Trip Positive, Created Mo",President Barack Obama's trip to Cuba advanced the normalization of relations between the Cold War foes and created momentum for more,,,ABC News,obama,5/17/16 1:51,0.029462783,0.063078609,15,0,4,private,1
375,95825,Flashback: The time a felon took 41 percent against President ...,Many Democrats in this state have very little regard for the Obama administration with which Clinton has so closely aligned herself. Judd took,,,Washington Post,obama,5/10/16 14:43,-0.020833333,0.087424012,18,1,1,private,14
376,68671,President Obama's Christmas Wish for Christians Persecuted by ISIS,"President Barack Obama speaks at a news conference in Kuala Lumpur, Malaysia, Sunday, Nov. 22, 2015. In Southeast Asia, Obama has",,,ABC News,obama,12/24/15 6:44,0,-0.057353933,141,0,1,private,6
377,28340,How Revolutions In Finance And Education Are Transforming ...,"Their convergence could become the most powerful ecosystem for building economic and social value to date. It is only fitting then, that the the",,,Forbes,economy,3/1/16 22:03,0.088388348,0.108015694,80,1,110,private,22
378,72903,"Michelle Obama's 52 Best Looks Of All Time, In Honor Of Her Birthday",Michelle Obama has served up some serious style over her past seven years in the White House. From printed dresses to stunning gowns to,,,Huffington Post,obama,1/17/16 4:25,0.402942375,0.307603747,361,13,4,private,4
379,71122,Obama Challenged on Gun Policy at Town Hall,"President Barack Obama said Thursday he would meet with National Rifle Association officials to discuss gun policy, but the group has declined multiple invitations to come to the White House. ",,,The Wall Street Journal,obama,1/8/16 5:53,0.044194174,-0.032964784,19,0,2,private,5
380,63445,"Obama Honoring Streisand, Spielberg, Sondheim and More","President Barack Obama is recognizing 17 Americans with the nation's highest civilian award Tuesday, including giants of the entertainment",,,ABC News,obama,11/24/15 20:33,0.047245559,0,39,0,0,private,20
381,104465,Obama administration: Attacks show ISIL is on the run,Days after the Islamic State of Iraq and the Levant claimed responsibility for the deadliest terrorist bombing to hit war-weary Iraq in nearly a,,,Politico,obama,7/5/16 12:47,0.126215278,0.00625,33,1,0,private,12
382,35860,Singapore's Economy Expected to Expand 1% to 3% in 2016,"Singapore's economy is expected to expand 1 percent to 3 percent in fiscal year 2016, Finance Minister Heng Swee Keat announced. ",,,Bloomberg,economy,3/24/16 0:59,0.034121793,0.021278676,17,1,0,private,0
383,73156,"US prisoners leave Iran, arrive in Germany, as Obama hails win for ...","The Obama administration had delayed the step for more than two weeks during tense negotiations to free five American prisoners, according",,,Reuters,obama,1/18/16 1:05,-0.036084392,-0.020457927,151,27,4,private,1
384,92052,Queue? Obama's use of British English makes Brits suspicious.,"President Obama was in London on Friday, where he delivered a passionate plea to Britain to vote to remain in the European Union in an",,,Washington Post,obama,4/23/16 9:35,-0.171296296,-0.025,266,11,32,private,9
385,97528,Obama's Big Transgender Restroom Diversion,"Regarding your editorial """"""Obama's Transgender 'Guidance'"""""" (May 17): The Obama administration has been unable to generate economic",,,Wall Street Journal,obama,5/20/16 20:15,0.053572462,-0.0546875,24,2,0,private,20
386,69373,Obama had NSA spy on Israel during Iran nuclear deal negotiations,"President Obama speaks during a news conference in the briefing room at the White House on Dec. 18, 2015. (Associated Press) more &gt;.",,,Washington Times,obama,12/29/15 23:02,0.075377836,-0.028489558,278,0,1,private,23
387,88681,Senators bash Obama over lacking cyber warfare policy,"Senators on Tuesday hammered the Obama administration, saying it lacks In the 2014 Defense authorization bill, McCain tasked the Obama",,,The Hill,obama,4/5/16 19:12,-0.132582521,0.125860021,5,0,9,private,19
388,88570,Pfizer vs. Obama: The Treasury Tries To Stop Pharma's Tax Dodge,"Most experts in corporate taxes thought there was little President Barack Obama could do to force Pfizer PFE +2.26%, the largest drug company",,,Forbes,obama,4/5/16 12:28,-0.113066754,-0.046637657,69,0,131,private,12
389,62776,Obama calls caring for refugees 'American leadership',"Kuala Lumpur, Malaysia (CNN) President Barack Obama made another emotional case Saturday for welcoming migrants, who are fleeing",,,CNN,obama,11/21/15 9:24,0,-0.058925565,711,12,29,private,9
390,99308,"Obama: In November, Voters Have a Choice on Economy's Direction",President Barack Obama will argue Wednesday that the stark differences between the Democratic and Republican parties’ economic proposals should drive voters in November. ,,,The Wall Street Journal,obama,6/1/16 11:11,-0.019764235,0.020272235,5,0,0,private,11
391,3747,Microsoft and Red Hat Reach Linux Deal,"Under the deal, Microsoft agreed to designate Red Hat's Linux as its """"""preferred"""""" option for enterprise-style computing jobs on Azure. In addition",,,Wall Street Journal,microsoft,11/4/15 0:00,-0.236227796,-0.104257207,-1,-1,-1,private,0
392,48235,China's economy to grow 6.7% in Q2: Think-tank,"BEIJING: China's economy is likely to grow 6.7 percent in the second quarter, fuelled by rising investment in infrastructure and a recovery in the",,,Economic Times,economy,5/9/16 13:20,0,-0.208514414,3,0,1,private,13
393,19371,Learning Tools For Microsoft OneNote May Be One Of The Most ...,"Last week, Microsoft quietly released a public preview of """"""Learning Tools for OneNote."""""" This Microsoft hackathon winner is an add-in for",,,Forbes,microsoft,1/25/16 17:02,0,-0.142133811,210,7,310,private,17
394,54181,Economy adds just 38K jobs in May,"&quot;With job growth slowing, involuntary part-time work rising, and the labor force shrinking, this proves that our economy isn't creating opportunity",,,The Hill,economy,6/3/16 14:00,0.027559909,-0.319287697,211,6,4,private,14
395,99379,"Obama urges TPP passage, takes swipe at Trump on trade","&quot;The way to make the new economy work for everybody is actually to make sure trade works for us and not against us,&quot; Obama said during",,,The Hill,obama,6/2/16 2:10,0.079056942,0.059481821,7,0,2,private,2
396,4305,How Terror Attacks in Europe Will Impact the Economy,"David Owen, managing director and chief European economist at Jefferies, discusses terrorism in Europe and how it will impact the economy.",,,Bloomberg,economy,11/23/15 15:20,-0.21875,0.020457927,1,0,19,private,15
397,102922,Malia Obama Proves Why She's America's Sweetheart On Our ...,"We have no doubt that Miss Obama has access to designer duds (just think about her mom's closet), but the down-to-earth teen chose a more",,,Huffington Post,obama,6/24/16 17:40,0.041666667,-0.038490018,53,1,0,private,17
398,63812,Obama family serves Thanksgiving dinner to homeless and vets,"Washington (CNN) President Barack Obama, joined by the entire first family, on Wednesday began the Thanksgiving holiday by serving dinner",,,CNN,obama,11/25/15 23:44,-0.15625,-0.118791111,7724,62,50,private,23
399,79237,EXCLUSIVE: Ex-Gitmo Warden Slams Obama's Release of ...,"Obama has not excluded the use of executive authority to shut the doors of Gitmo, telling a press conference in December, """"""We will wait until",,,Breitbart News,obama,2/21/16 21:37,0.031304206,-0.269444444,1015,16,2,private,21
400,97682,Texas AG Prepares For Possible Legal Battle Against Obama's ...,The Texas attorney general is prepared to represent school boards and potentially sue the Obama administration if they adopt policies,,,Daily Caller,obama,5/22/16 1:15,0,0.104815686,42,0,3,private,1
